861,FLEBOCORTID CAJA CON 2 FRASCO AMPULA LIOFILIZADA 500 MG  4ML DILUYENTE  ,G.I. HIDROCORTISONA INY 500MG IV IM C/1F,7501100051013,7502209853089,0.50,,,,,,,,,,,,,,,,,,
862,FLEBOCORTID CAJA CON 2 FRASCO AMPULA LIOFILIZADA 500 MG  4ML DILUYENTE  ,FLEBONADROL 500MG/4ML SOL INY,7501100051013,7501537102272,0.50,,,,,,,,,,,,,,,,,,
863,PORAL OTICO FRASCO SOLUCION OTICAS 10 ML 10/25/20MG/ML,PORAL OTICO FRASCO SOLUCION OTICAS 10 ML 10/25/20MG/ML,7502001162600,7502001162600,1.00,,,,,,,,,,,,,,,,,,
864,PORAL OTICO FRASCO SOLUCION OTICAS 10 ML 10/25/20MG/ML,SOLDRIN OTI GTS 10ML,7502001162600,7501125109928,1.00,,,,,,,,,,,,,,,,,,
865,PORAL OTICO FRASCO SOLUCION OTICAS 10 ML 10/25/20MG/ML,OTOLONE SOL OTICA 5ML,7502001162600,637420720326,1.00,,,,,,,,,,,,,,,,,,
866,ELDOQUIN TUBO CREMA 30 G 4%,ELDOQUIN TUBO CREMA 30 G 4%,7501122961901,7501122961901,1.00,,,,,,,,,,,,,,,,,,
867,PLAQUENIL CAJA CON 20 TABLETAS 200 MG,PLAQUENIL CAJA CON 20 TABLETAS 200 MG,7501328979564,7501328979564,1.00,,,,,,,,,,,,,,,,,,
868,GENTEAL GEL CAJA GEL OFTALMICA 10 ML 3 MG/ML,GENTEAL GEL CAJA GEL OFTALMICA 10 ML 3 MG/ML,7501094913939,7501094913939,1.00,,,,,,,,,,,,,,,,,,
869,GENTEAL GEL CAJA GEL OFTALMICA 10 ML 3 MG/ML,GENTEAL FRASCO SOLUCION GOTAS  OFTALMICAS 10 ML 3 MG/ML,7501094913939,7501094913243,1.00,,,,,,,,,,,,,,,,,,
870,GENTEAL GEL CAJA GEL OFTALMICA 10 ML 3 MG/ML,SPLASH TEARS SOL 15ML                   ,7501094913939,736085405422,1.00,,,,,,,,,,,,,,,,,,
871,GENTEAL GEL CAJA GEL OFTALMICA 10 ML 3 MG/ML,REFRESH GEL LUBRI OFT 10G               ,7501094913939,7501201400406,1.00,,,,,,,,,,,,,,,,,,
872,HIPROMELOSA AMSA FRASCO SOLUCION OFTALMICA 10 ML 0.5% 5MG/ML,HIPROMELOSA AMSA FRASCO SOLUCION OFTALMICA 10 ML 0.5% 5MG/ML,7501349028654,7501349028654,1.00,,,,,,,,,,,,,,,,,,
873,HIPROMELOSA AMSA FRASCO SOLUCION OFTALMICA 10 ML 0.5% 5MG/ML,HIPROMELOSA EXAKTA FRASCO SOLUCION OFTALMICA 15 ML 0.5% 5MG/ML,7501349028654,7503000997644,1.00,,,,,,,,,,,,,,,,,,
874,HIPROMELOSA AMSA FRASCO SOLUCION OFTALMICA 10 ML 0.5% 5MG/ML,HIPROMELOSA SOL OFT GOT.15ML 5% SOL OFT,7501349028654,7502261160354,1.00,,,,,,,,,,,,,,,,,,
875,HIPROMELOSA AMSA FRASCO SOLUCION OFTALMICA 10 ML 0.5% 5MG/ML,EXALUM FRASCO SOLUCION OFTALMICA 15 ML 0.5% 5MG/ML,7501349028654,7503000997606,1.00,,,,,,,,,,,,,,,,,,
876,HIPROMELOSA AMSA FRASCO SOLUCION OFTALMICA 10 ML 0.5% 5MG/ML,"HIPROMELOSA 0,5% FCO GOTERO 15ML",7501349028654,75049737,1.00,,,,,,,,,,,,,,,,,,
877,HIPROMELOSA AMSA FRASCO SOLUCION OFTALMICA 10 ML 0.5% 5MG/ML,CELULOSE 0.5% 10 ML,7501349028654,8400000118,0.50,,,,,,,,,,,,,,,,,,
878,CELULOSE GRIN FRASCO SOLUCION OFTALMICA 10 ML 2% 20MG/ML,CELULOSE GRIN FRASCO SOLUCION OFTALMICA 10 ML 2% 20MG/ML,8400000699,8400000699,1.00,,,,,,,,,,,,,,,,,,
879,CELULOSE GRIN FRASCO SOLUCION OFTALMICA 10 ML 2% 20MG/ML,CELULOSE GRIN FRASCO SOLUCION OFTALMICA 10 ML 2% 20MG/ML,8400000699,´008400000699,1.00,,,,,,,,,,,,,,,,,,
880,NATURALAG LUB FRASCO SOLUCION GOTAS OFTALMICAS 15 ML 3/1MG /1ML,NATURALAG LUB FRASCO SOLUCION GOTAS OFTALMICAS 15 ML 3/1MG /1ML,7501088605857,7501088605857,1.00,,,,,,,,,,,,,,,,,,
881,HYDREA CAJA CON 100 CAPSULAS 500 MG,HYDREA CAJA CON 100 CAPSULAS 500 MG,7501233295339,7501233295339,1.00,,,,,,,,,,,,,,,,,,
882,HYDREA CAJA CON 100 CAPSULAS 500 MG,HYDREA CAJA CON 100 CAPSULAS 500 MG,7501233295339,7501233234291,1.00,,,,,,,,,,,,,,,,,,
883,HYDREA CAJA CON 100 CAPSULAS 500 MG,HIDROXIUREA CAPSULAS 100 500MG ,7501233295339,349884724016,1.00,,,,,,,,,,,,,,,,,,
884,HI-DEX CAJA CON 3 FRASCO AMPULA SOLUCION INYECTABLE 100MG/1ML,HI-DEX CAJA CON 3 FRASCO AMPULA SOLUCION INYECTABLE 100MG/1ML,7501385494475,7501385494475,1.00,,,,,,,,,,,,,,,,,,
885,SYNVISC CAJA CON JERINGA 2 ML INTRA-ARTICULAR 8 MG / 8.5MG / 0.16MG / 0.04MG,SYNVISC CAJA CON JERINGA 2 ML INTRA-ARTICULAR 8 MG / 8.5MG / 0.16MG / 0.04MG,7502244510039,7502244510039,1.00,,,,,,,,,,,,,,,,,,
886,FOSFONAT CAJA CON 1 TABLETA DE 150 MG,FOSFONAT CAJA CON 1 TABLETA DE 150 MG,7501299330319,7501299330319,1.00,,,,,,,,,,,,,,,,,,
887,FOSFONAT CAJA CON 1 TABLETA DE 150 MG,BONVIVA CAJA CON 1 COMPRIMIDO DE 150 MG,7501299330319,7501009071938,1.00,,,,,,,,,,,,,,,,,,
888,BONVIVA CAJA UNA JERINGA PRECARGADA 3 MG/ 3ML,BONVIVA CAJA UNA JERINGA PRECARGADA 3 MG/ 3ML,7501009071990,7501009071990,1.00,,,,,,,,,,,,,,,,,,
889,DOLPROFEN CAJA 60 TABLETAS 800MG,DOLPROFEN CAJA 60 TABLETAS 800MG,780083144951,780083144951,1.00,,,,,,,,,,,,,,,,,,
890,DOLPROFEN CAJA 60 TABLETAS 800MG,DOLPROFEN 800MG T 60,780083144951,780083148799,1.00,,,,,,,,,,,,,,,,,,
891,BRIXSONS CAJA CON 10 TABLETAS 400MG,BRIXSONS CAJA CON 10 TABLETAS 400MG,7502001165502,7502001165502,1.00,,,,,,,,,,,,,,,,,,
892,BRIXSONS CAJA CON 10 TABLETAS 400MG,DIPRODOL CAJA CON 10 TABLETAS 400MG,7502001165502,7502001165021,1.00,,,,,,,,,,,,,,,,,,
893,BRIXSONS CAJA CON 10 TABLETAS 400MG,DOLPR0FEN 10 TAB 400 MG(iboprufeno),7502001165502,780083148829,1.00,,,,,,,,,,,,,,,,,,
894,AFLUSIL FRASCO SUSPENSION 120 ML 100MG/5ML,AFLUSIL FRASCO SUSPENSION 120 ML 100MG/5ML,7502211780359,7502211780359,1.00,,,,,,,,,,,,,,,,,,
895,GLIVEC CAJA CON 60 COMPRIMIDOS 100MG,GLIVEC CAJA CON 60 COMPRIMIDOS 100MG,7501094914738,7501094914738,1.00,,,,,,,,,,,,,,,,,,
896,TALPRAMIN CAJA CON 20 TABLETAS 25 MG,TALPRAMIN CAJA CON 20 TABLETAS 25 MG,7501384503215,7501384503215,1.00,,,,,,,,,,,,,,,,,,
897,ALDARA CAJA CON 12 SOBRES CREMA 5 % 12.5 MG  / 250 MG,ALDARA CAJA CON 12 SOBRES CREMA 5 % 12.5 MG  / 250 MG,891671002062,891671002062,1.00,,,,,,,,,,,,,,,,,,
898,ALDARA CAJA CON 12 SOBRES CREMA 5 % 12.5 MG  / 250 MG,ALDARA CRA 5% SOB C6 2X1,891671002062,7502246642820,0.50,,,,,,,,,,,,,,,,,,
899,ONBRIZE CAJA CON 30 CAPSULAS INHALABLES 150MCG Y DISPOSITIVO INHALADOR,ONBRIZE CAJA CON 30 CAPSULAS INHALABLES 150MCG Y DISPOSITIVO INHALADOR,7501124816247,7501124816247,1.00,,,,,,,,,,,,,,,,,,
900,ONBRIZE CAJA CON 30 CAPSULAS INHALABLES 300MCG Y DISPOSITIVO INHALADOR,ONBRIZE CAJA CON 30 CAPSULAS INHALABLES 300MCG Y DISPOSITIVO INHALADOR,7501124816254,7501124816254,1.00,,,,,,,,,,,,,,,,,,
901,INDOCID CAJA 15 SUPOSITORIOS 100 MG,INDOCID CAJA 15 SUPOSITORIOS 100 MG,7502209850828,7502209850828,1.00,,,,,,,,,,,,,,,,,,
902,MALIVAL AP CAJA CON 28 CAPSULAS 50 MG ,MALIVAL AP CAJA CON 28 CAPSULAS 50 MG ,7501101612282,7501101612282,1.00,,,,,,,,,,,,,,,,,,
903,INDANET CAJA CON 30 CAPSULAS 25 MG,INDANET CAJA CON 30 CAPSULAS 25 MG,7501537194130,7501537194130,1.00,,,,,,,,,,,,,,,,,,
904,INDANET CAJA CON 30 CAPSULAS 25 MG,INDOMETACINA INTERLAB CAJA CON 30 CAPSULAS 25 MG,7501537194130,7502261160194,1.00,,,,,,,,,,,,,,,,,,
905,INDANET CAJA CON 30 CAPSULAS 25 MG,INDOMETACINA 25MG FCO C/30 CAP,7501537194130,75015152,1.00,,,,,,,,,,,,,,,,,,
906,REMICADE CAJA CON FRASCO POLVO LIOF 100MG  10ML ,REMICADE CAJA CON FRASCO POLVO LIOF 100MG  10ML ,7501109920464,7501109920464,1.00,,,,,,,,,,,,,,,,,,
907,REMICADE CAJA CON FRASCO POLVO LIOF 100MG  10ML ,REMICADE CAJA CON FRASCO POLVO LIOF 100MG  20ML ,7501109920464,7501050699754,1.00,,,,,,,,,,,,,,,,,,
908,REMICADE CAJA CON FRASCO POLVO LIOF 100MG  10ML ,REMSIMA SOL INY 100MG,7501109920464,304090020239,1.00,,,,,,,,,,,,,,,,,,
909,LANTUS FRASCO ÄMPULA 10 ML 3.64 MG/ML  100 UI,LANTUS FRASCO ÄMPULA 10 ML 3.64 MG/ML  100 UI,7501165002937,7501165002937,1.00,,,,,,,,,,,,,,,,,,
910,HUMULIN 70/30 FRASCO AMPULA 10 ML 70UI/30UI,HUMULIN 70/30 FRASCO AMPULA 10 ML 70UI/30UI,7501082208306,7501082208306,1.00,,,,,,,,,,,,,,,,,,
911,HUMULIN N FRASCO AMPULA 10 ML 100 UI/ML NPH,HUMULIN N FRASCO AMPULA 10 ML 100 UI/ML NPH,7501082208108,7501082208108,1.00,,,,,,,,,,,,,,,,,,
912,HUMULIN R FRASCO AMPULA 10 ML 100 UI/ML ACCION RAPIDA,HUMULIN R FRASCO AMPULA 10 ML 100 UI/ML ACCION RAPIDA,7501082208009,7501082208009,1.00,,,,,,,,,,,,,,,,,,
913,HUMALOG FRASCO AMPULA 10 ML 100 UI/ ML,HUMALOG FRASCO AMPULA 10 ML 100 UI/ ML,7501082208702,7501082208702,1.00,,,,,,,,,,,,,,,,,,
914,HUMALOG MIX 25 FRASCO AMPULA 10 ML   25UI/75UI 100 UI/ML,HUMALOG MIX 25 FRASCO AMPULA 10 ML   25UI/75UI 100 UI/ML,7501082208764,7501082208764,1.00,,,,,,,,,,,,,,,,,,
915,"AVONEX CAJA CON JERINGA PRELLENADA O VIAL CON DILUYENTE 6,000,000 UI 30 MCG","AVONEX CAJA CON JERINGA PRELLENADA O VIAL CON DILUYENTE 6,000,000 UI 30 MCG",7501701400135,7501701400135,1.00,,,,,,,,,,,,,,,,,,
916,"AVONEX CAJA CON JERINGA PRELLENADA O VIAL CON DILUYENTE 6,000,000 UI 30 MCG","AVONEX CAJA CON JERINGA PRELLENADA O VIAL CON DILUYENTE 6,000,000 UI 30 MCG",7501701400135,7501033953880,1.00,,,,,,,,,,,,,,,,,,
917,"BETAFERON CAJA 15 FRASCOS 8,000,000 UI 0.25MG","BETAFERON CAJA 15 FRASCOS 8,000,000 UI 0.25MG",7501303404050,7501303404050,1.00,,,,,,,,,,,,,,,,,,
918,ATROVENT FRASCO SUSPENSION AEROSOL 10 ML 0.286 MG/ G 200DOSIS,ATROVENT FRASCO SUSPENSION AEROSOL 10 ML 0.286 MG/ G 200DOSIS,7501037901030,7501037901030,1.00,,,,,,,,,,,,,,,,,,
919,BERODUAL FRASCO AEROSOL 10 ML (200 DOSIS) 0.394 MG/0.938 MG/1 G,BERODUAL FRASCO AEROSOL 10 ML (200 DOSIS) 0.394 MG/0.938 MG/1 G,7501037905069,7501037905069,1.00,,,,,,,,,,,,,,,,,,
920,ATROVENT FRASCO SOLUCION 20 ML 250 MCG/ML,ATROVENT FRASCO SOLUCION 20 ML 250 MCG/ML,7501037908930,7501037908930,1.00,,,,,,,,,,,,,,,,,,
921,ATROVENT FRASCO SOLUCION 20 ML 250 MCG/ML,ATROVENT FRASCO SOL 20 ML 250 MCG/ML,7501037908930,7501037930146,1.00,,,,,,,,,,,,,,,,,,
922,IRBESARTAN ULTRA CAJA CON 28 TABLETAS 150 MG,IRBESARTAN ULTRA CAJA CON 28 TABLETAS 150 MG,7502216799318,7502216799318,1.00,,,,,,,,,,,,,,,,,,
923,IRBESARTAN ULTRA CAJA CON 28 TABLETAS 150 MG,APROVEL 150MG TAB C14,7502216799318,7501328978772,0.50,,,,,,,,,,,,,,,,,,
924,IRBESARTAN ULTRA CAJA CON 28 TABLETAS 150 MG,APROVEL CAJA CON 28 TABLETAS 150 MG,7502216799318,7501328979144,1.00,,,,,,,,,,,,,,,,,,
925,IRBESARTAN ULTRA CAJA CON 28 TABLETAS 150 MG,ZATRIVIR 150MG C28,7502216799318,7502223555631,1.00,,,,,,,,,,,,,,,,,,
926,IRBESARTAN ULTRA CAJA CON 28 TABLETAS 150 MG,LANDARATAN 150 MG 28 TAB,7502216799318,7502247373532,1.00,,,,,,,,,,,,,,,,,,
927,IRBESARTAN ULTRA CAJA CON 28 TABLETAS 300 MG,IRBESARTAN ULTRA CAJA CON 28 TABLETAS 300 MG,7502216799301,7502216799301,1.00,,,,,,,,,,,,,,,,,,
928,IRBESARTAN ULTRA CAJA CON 28 TABLETAS 300 MG,"IRBESARTAN ULTRA CAJA CON 28 TAB 300 MG
",7502216799301,7502216804715,1.00,,,,,,,,,,,,,,,,,,
929,IRBESARTAN-HIDROCLOROTIAZIDA ULTRA CAJA CON 14 TABLETAS 150 MG/12.5 MG,IRBESARTAN-HIDROCLOROTIAZIDA ULTRA CAJA CON 14 TABLETAS 150 MG/12.5 MG,7502216803183,7502216803183,1.00,,,,,,,,,,,,,,,,,,
930,IRBESARTAN-HIDROCLOROTIAZIDA ULTRA CAJA CON 14 TABLETAS 150 MG/12.5 MG,CO APROVEL CAJA CON 14 TABLETAS 150 MG/12.5 MG,7502216803183,7501328979113,1.00,,,,,,,,,,,,,,,,,,
931,IRBESARTAN-HIDROCLOROTIAZIDA ULTRA CAJA CON 14 TABLETAS 150 MG/12.5 MG,CO APROVEL 150MG 12.5M TAB C28,7502216803183,7501328979267,2.00,,,,,,,,,,,,,,,,,,
932,CO APROVEL CAJA CON 14 TABLETAS 300 MG/12.5 MG,CO APROVEL CAJA CON 14 TABLETAS 300 MG/12.5 MG,7501328979120,7501328979120,1.00,,,,,,,,,,,,,,,,,,
933,CO APROVEL CAJA CON 14 TABLETAS 300 MG/12.5 MG,CO APROVEL 300MG/12.5MG TABC28,7501328979120,7501328979274,2.00,,,,,,,,,,,,,,,,,,
934,ICADEN V CAJA CON 1 OVULO 600 MG,ICADEN V CAJA CON 1 OVULO 600 MG,7501303436501,7501303436501,1.00,,,,,,,,,,,,,,,,,,
935,ZOLMIC TUBO CREMA VAGINAL 40 G 1G/100G,ZOLMIC TUBO CREMA VAGINAL 40 G 1G/100G,785118753702,785118753702,1.00,,,,,,,,,,,,,,,,,,
936,ZOLMIC TUBO CREMA VAGINAL 40 G 1G/100G,ICADEN TUBO CREMA VAGINAL 40 G 1G/100G,785118753702,7501303435504,1.00,,,,,,,,,,,,,,,,,,
937,RIFATER CAJA CON 24 GRAGEAS 75/150/400 MG,RIFATER CAJA CON 24 GRAGEAS 75/150/400 MG,7501061019206,7501061019206,1.00,,,,,,,,,,,,,,,,,,
938,DEBISOR CAJA CON 20 TABLETAS 10 MG,DEBISOR CAJA CON 20 TABLETAS 10 MG,7501075711011,7501075711011,1.00,,,,,,,,,,,,,,,,,,
939,DEBISOR CAJA CON 20 TABLETAS 10 MG,ISORBID 10 MG TAB 40               ,7501075711011,7501089802965,2.00,,,,,,,,,,,,,,,,,,
940,ISORBID AP CAJA CON 40 CAPSULAS LIBERACION PROLONGADA 40 MG,ISORBID AP CAJA CON 40 CAPSULAS LIBERACION PROLONGADA 40 MG,7501089803054,7501089803054,1.00,,,,,,,,,,,,,,,,,,
941,ISORBID CAJA CON 40 TABLETAS SUBLINGUAL 5 MG,ISORBID CAJA CON 40 TABLETAS SUBLINGUAL 5 MG,7501089802958,7501089802958,1.00,,,,,,,,,,,,,,,,,,
942,ISOKET FRASCO SOLUCION ATOMIZADOR 18.8 ML 2.51G/100 ML,ISOKET FRASCO SOLUCION ATOMIZADOR 18.8 ML 2.51G/100 ML,7501285600440,7501285600440,1.00,,,,,,,,,,,,,,,,,,
943,IMDUR CAJA CON 20 TABLETAS DE LIBERACION PROLONGADA 60 MG,IMDUR CAJA CON 20 TABLETAS DE LIBERACION PROLONGADA 60 MG,7501098610841,7501098610841,1.00,,,,,,,,,,,,,,,,,,
944,ANDANTOL TUBO JALEA 25 G 0.75 G / 100 G,ANDANTOL TUBO JALEA 25 G 0.75 G / 100 G,7501070613044,7501070613044,1.00,,,,,,,,,,,,,,,,,,
945,NEOTREX CAJA CON 30 CAPSULAS 20 MG,NEOTREX CAJA CON 30 CAPSULAS 20 MG,7501258205818,7501258205818,1.00,,,,,,,,,,,,,,,,,,
946,ITRACONAZOL ULTRA CAJA CON 15 CAPSULAS 100 MG,ITRACONAZOL ULTRA CAJA CON 15 CAPSULAS 100 MG,7502216793392,7502216793392,1.00,,,,,,,,,,,,,,,,,,
947,ITRACONAZOL ULTRA CAJA CON 15 CAPSULAS 100 MG,Z-FIN CAJA CON 15 CAPSULAS 100 MG,7502216793392,7502216790377,1.00,,,,,,,,,,,,,,,,,,
948,ITRACONAZOL ULTRA CAJA CON 15 CAPSULAS 100 MG,SOLMAVIN CAP.100 MG.C/15 (Itraconazol),7502216793392,785120753943,1.00,,,,,,,,,,,,,,,,,,
949,ITRACONAZOL ULTRA CAJA CON 15 CAPSULAS 100 MG,LOZARTIL 100MG C/15 CAP,7502216793392,7501075717174,1.00,,,,,,,,,,,,,,,,,,
950,SEPIA CAJA CON 16 CAPSULAS 33.3/166.6 MG,SEPIA CAJA CON 16 CAPSULAS 33.3/166.6 MG,7503003738671,7503003738671,1.00,,,,,,,,,,,,,,,,,,
951,SEPIA CAJA CON 16 CAPSULAS 33.3/166.6 MG,GITRASEK 33.3/166.6MG CAP C12,7503003738671,7501088509902,1.00,,,,,,,,,,,,,,,,,,
952,IVEXTERM CAJA 2 TABLETAS 6 MG,IVEXTERM CAJA 2 TABLETAS 6 MG,7501122969808,7501122969808,1.00,,,,,,,,,,,,,,,,,,
953,SUFREXAL TUBO GEL 78 G 2%,SUFREXAL TUBO GEL 78 G 2%,7501109901487,7501109901487,1.00,,,,,,,,,,,,,,,,,,
954,SUFREXAL COMBI CAJA CON 10 OVULOS 36/500/100 MG,SUFREXAL COMBI CAJA CON 10 OVULOS 36/500/100 MG,7501109904440,7501109904440,1.00,,,,,,,,,,,,,,,,,,
955,TINIASIL CAJA CON 5 OVULOS 400 MG,TINIASIL CAJA CON 5 OVULOS 400 MG,7502211782537,7502211782537,1.00,,,,,,,,,,,,,,,,,,
956,TINIASIL CAJA CON 5 OVULOS 400 MG,TINIAZOL CAJA CON 5 OVULOS 400 MG,7502211782537,7501836000538,1.00,,,,,,,,,,,,,,,,,,
957,TINIAZOL FRASCO SHAMPOO 120 ML 20 MG / ML,TINIAZOL FRASCO SHAMPOO 120 ML 20 MG / ML,7501836000927,7501836000927,1.00,,,,,,,,,,,,,,,,,,
958,TINIAZOL FRASCO SHAMPOO 120 ML 20 MG / ML,MEDICASP SH 130ML,7501836000927,650240007019,1.00,,,,,,,,,,,,,,,,,,
959,CONAZOL TUBO CREMA 40 G 2G/100G,CONAZOL TUBO CREMA 40 G 2G/100G,7501299303061,7501299303061,1.00,,,,,,,,,,,,,,,,,,
960,CONAZOL TUBO CREMA 40 G 2G/100G,EUROLAT TUBO CREMA 40 G 2G/100G,7501299303061,785118753382,1.00,,,,,,,,,,,,,,,,,,
961,CONAZOL TUBO CREMA 40 G 2G/100G,ONOFIN-K CREMA 30GR (Ketoconazol),7501299303061,7502003385519,1.00,,,,,,,,,,,,,,,,,,
962,CONAZOL TUBO CREMA 40 G 2G/100G,GM KETOCONAZOL 2G 30G CRA,7501299303061,7501075713190,0.50,,,,,,,,,,,,,,,,,,
963,CONAZOL TUBO CREMA 40 G 2G/100G,CONAZOL CRA 30G + 33%                   ,7501299303061,7501299303290,1.00,,,,,,,,,,,,,,,,,,
964,MAVIDOL CAJA CON 10 TABLETAS 10 MG,MAVIDOL CAJA CON 10 TABLETAS 10 MG,785120754766,785120754766,1.00,,,,,,,,,,,,,,,,,,
965,MAVIDOL CAJA CON 10 TABLETAS 10 MG,GESILAC-I 30MG/1ML (KETEROLACO TROMETAMINA),785120754766,7501471888041,1.00,,,,,,,,,,,,,,,,,,
966,MAVIDOL CAJA CON 10 TABLETAS 10 MG,G KETOROLACO 10MG 10 TAB,785120754766,7502216801196,1.00,,,,,,,,,,,,,,,,,,
967,KETOROLACO AMSA CAJA CON 3 AMPULAS 1ML 30 MG,KETOROLACO AMSA CAJA CON 3 AMPULAS 1ML 30 MG,7501349024458,7501349024458,1.00,,,,,,,,,,,,,,,,,,
968,KETOROLACO AMSA CAJA CON 3 AMPULAS 1ML 30 MG,MAVIDOL CAJA CON 3 AMPULAS 1ML 30 MG,7501349024458,785120754773,1.00,,,,,,,,,,,,,,,,,,
969,KETOROLACO AMSA CAJA CON 3 AMPULAS 1ML 30 MG,KETOROL/TROMET INY 3 AMP 1 ML,7501349024458,7501349023581,1.00,,,,,,,,,,,,,,,,,,
970,KETOROLACO AMSA CAJA CON 3 AMPULAS 1ML 30 MG,GLICIMA 30MG 1ML AMP C3,7501349024458,7501188801531,1.00,,,,,,,,,,,,,,,,,,
971,KETOROLACO AMSA CAJA CON 3 AMPULAS 1ML 30 MG,KETOROLACO 30MG/1ML,7501349024458,7501349024267,1.00,,,,,,,,,,,,,,,,,,
972,LOROTEC F CAJA CON 4 TABLETAS SUBLINGUALES 30MG,LOROTEC F CAJA CON 4 TABLETAS SUBLINGUALES 30MG,7502009740664,7502009740664,1.00,,,,,,,,,,,,,,,,,,
973,LOROTEC F CAJA CON 4 TABLETAS SUBLINGUALES 30MG,TOLORAN 30MG SUBL TAB C/4 (Ketorolaco),7502009740664,7502003387636,1.00,,,,,,,,,,,,,,,,,,
974,LOROTEC F CAJA CON 4 TABLETAS SUBLINGUALES 30MG,MAVIDOL SL 30MG C/4 TAB SUB (Ketorolaco),7502009740664,785120754759,1.00,,,,,,,,,,,,,,,,,,
975,LOROTEC F CAJA CON 4 TABLETAS SUBLINGUALES 30MG,dolac tab 30 mg c 4 tab,7502009740664,7501300407023,1.00,,,,,,,,,,,,,,,,,,
976,LOROTEC F CAJA CON 4 TABLETAS SUBLINGUALES 30MG,LOROTEC F 30MG C/6 TBS,7502009740664,7502009746154,1.00,,,,,,,,,,,,,,,,,,
977,KERAFFLER FRASCO SOLUCION 120 ML 20 MG,KERAFFLER FRASCO SOLUCION 120 ML 20 MG,7502211780229,7502211780229,1.00,,,,,,,,,,,,,,,,,,
978,ASMARAL-K CAJA CON 30 TABLETAS 1 MG,ASMARAL-K CAJA CON 30 TABLETAS 1 MG,7501258200288,7501258200288,1.00,,,,,,,,,,,,,,,,,,
979,HEPA-MERZ CAJA CON 30 SOBRES DE 3 G,HEPA-MERZ CAJA CON 30 SOBRES DE 3 G,4046222301613,4046222301613,1.00,,,,,,,,,,,,,,,,,,
980,VIMPAT ENVASE CON 14 TABLETAS 50 MG,VIMPAT ENVASE CON 14 TABLETAS 50 MG,7501088506680,7501088506680,1.00,,,,,,,,,,,,,,,,,,
981,VIMPAT ENVASE CON 28 TABLETAS 100 MG,VIMPAT ENVASE CON 28 TABLETAS 100 MG,7501088506727,7501088506727,1.00,,,,,,,,,,,,,,,,,,
982,VIMPAT ENVASE CON 28 TABLETAS 150 MG,VIMPAT ENVASE CON 28 TABLETAS 150 MG,7501088506758,7501088506758,1.00,,,,,,,,,,,,,,,,,,
983,CALCIDEF CAJA CON 12 COMPRIMIDOS EFERVESCENTES 500MG ,CALCIDEF CAJA CON 12 COMPRIMIDOS EFERVESCENTES 500MG ,7501471887952,7501471887952,1.00,,,,,,,,,,,,,,,,,,
984,CALCIDEF CAJA CON 12 COMPRIMIDOS EFERVESCENTES 500MG ,VAN-CAL 500MG C12 CPR ( CALCIO ),7501471887952,7502215781123,1.00,,,,,,,,,,,,,,,,,,
985,CALCIDEF CAJA CON 12 COMPRIMIDOS EFERVESCENTES 500MG ,CALCIUM 500MG CPR EFERV C12,7501471887952,7501124850708,1.00,,,,,,,,,,,,,,,,,,
986,CALCIDEF CAJA CON 12 COMPRIMIDOS EFERVESCENTES 500MG ,CALCIO COMP. EFERVECENTES CON 12/500MG,7501471887952,7501349021235,1.00,,,,,,,,,,,,,,,,,,
987,CALCIDEF CAJA CON 12 COMPRIMIDOS EFERVESCENTES 500MG ,LAL CALCIO T 12 500MG EFERV,7501471887952,7501384504939,1.00,,,,,,,,,,,,,,,,,,
988,QUIMTULAC FRASCO JARABE 125 ML 66.66 G / 100 ML,QUIMTULAC FRASCO JARABE 125 ML 66.66 G / 100 ML,7502223112223,7502223112223,1.00,,,,,,,,,,,,,,,,,,
989,QUIMTULAC FRASCO JARABE 125 ML 66.66 G / 100 ML,QUIMTULAC FRASCO JARABE 125 ML 66.66 G/100 ML,7502223112223,7502223112230,1.00,,,,,,,,,,,,,,,,,,
990,QUIMTULAC FRASCO JARABE 125 ML 66.66 G / 100 ML,LACTULOSA 10G JBE 125ML,7502223112223,7502223388703,1.00,,,,,,,,,,,,,,,,,,
991,QUIMTULAC FRASCO JARABE 125 ML 66.66 G / 100 ML,QUIMTULAC FRASCO JARABE ,7502223112223,7502223112261,1.00,,,,,,,,,,,,,,,,,,
992,QUIMTULAC FRASCO JARABE 125 ML 66.66 G / 100 ML,OPPELVER JARABE 10G/15ML CAJA CON FCO CON 125ML Y VASO,7502223112223,7502009745584,1.00,,,,,,,,,,,,,,,,,,
993,LAMIVUDINA CAJA CON 60 TABLETAS 150MG ULTRA,LAMIVUDINA CAJA CON 60 TABLETAS 150MG ULTRA,7502216798168,7502216798168,1.00,,,,,,,,,,,,,,,,,,
994,LAMOTRIGINA PSICOFARMA CAJA CON 28 TABLETAS DISPERSABLES 100 MG ,LAMOTRIGINA PSICOFARMA CAJA CON 28 TABLETAS DISPERSABLES 100 MG ,7501384544003,7501384544003,1.00,,,,,,,,,,,,,,,,,,
995,LAMOTRIGINA PSICOFARMA CAJA CON 28 TABLETAS DISPERSABLES 100 MG ,PROTALGINE CAJA CON 28 TABLETAS DISPERSABLES 100 MG ,7501384544003,7502213142100,1.00,,,,,,,,,,,,,,,,,,
996,LAMOTRIGINA PSICOFARMA CAJA CON 28 TABLETAS DISPERSABLES 100 MG ,XIMOLATRIM CAJA CON 28 TABLETAS DISPERSABLES 100 MG,7501384544003,7502209850392,1.00,,,,,,,,,,,,,,,,,,
